xml_filename,image_filename,class_name,xmin,ymin,xmax,ymax,width,height,area,aspect_ratio
crazing_9.xml,crazing_9.jpg,crazing,130.0,1.0,200.0,83.0,70.0,82.0,5740.0,0.8536585365853658
crazing_90.xml,crazing_90.jpg,crazing,58.0,5.0,155.0,105.0,97.0,100.0,9700.0,0.97
crazing_91.xml,crazing_91.jpg,crazing,32.0,128.0,180.0,182.0,148.0,54.0,7992.0,2.740740740740741
crazing_91.xml,crazing_91.jpg,crazing,10.0,53.0,198.0,98.0,188.0,45.0,8460.0,4.177777777777778
crazing_91.xml,crazing_91.jpg,crazing,12.0,10.0,153.0,48.0,141.0,38.0,5358.0,3.710526315789474
crazing_92.xml,crazing_92.jpg,crazing,8.0,38.0,180.0,105.0,172.0,67.0,11524.0,2.5671641791044775
crazing_92.xml,crazing_92.jpg,crazing,9.0,109.0,191.0,197.0,182.0,88.0,16016.0,2.0681818181818183
crazing_93.xml,crazing_93.jpg,crazing,2.0,24.0,127.0,122.0,125.0,98.0,12250.0,1.2755102040816326
crazing_93.xml,crazing_93.jpg,crazing,5.0,141.0,168.0,198.0,163.0,57.0,9291.0,2.8596491228070176
crazing_94.xml,crazing_94.jpg,crazing,9.0,105.0,200.0,167.0,191.0,62.0,11842.0,3.0806451612903225
crazing_94.xml,crazing_94.jpg,crazing,1.0,34.0,194.0,75.0,193.0,41.0,7913.0,4.7073170731707314
crazing_95.xml,crazing_95.jpg,crazing,5.0,98.0,200.0,181.0,195.0,83.0,16185.0,2.3493975903614457
crazing_95.xml,crazing_95.jpg,crazing,1.0,11.0,156.0,83.0,155.0,72.0,11160.0,2.1527777777777777
crazing_96.xml,crazing_96.jpg,crazing,1.0,9.0,135.0,106.0,134.0,97.0,12998.0,1.3814432989690721
crazing_96.xml,crazing_96.jpg,crazing,1.0,145.0,88.0,200.0,87.0,55.0,4785.0,1.5818181818181818
crazing_96.xml,crazing_96.jpg,crazing,74.0,119.0,198.0,170.0,124.0,51.0,6324.0,2.4313725490196076
crazing_97.xml,crazing_97.jpg,crazing,3.0,26.0,126.0,95.0,123.0,69.0,8487.0,1.7826086956521738
crazing_97.xml,crazing_97.jpg,crazing,132.0,3.0,200.0,89.0,68.0,86.0,5848.0,0.7906976744186046
crazing_97.xml,crazing_97.jpg,crazing,47.0,102.0,152.0,188.0,105.0,86.0,9030.0,1.2209302325581395
crazing_98.xml,crazing_98.jpg,crazing,1.0,3.0,164.0,44.0,163.0,41.0,6683.0,3.975609756097561
crazing_98.xml,crazing_98.jpg,crazing,1.0,51.0,159.0,108.0,158.0,57.0,9006.0,2.7719298245614037
crazing_98.xml,crazing_98.jpg,crazing,1.0,134.0,198.0,194.0,197.0,60.0,11820.0,3.283333333333333
crazing_98.xml,crazing_98.jpg,crazing,60.0,76.0,170.0,162.0,110.0,86.0,9460.0,1.2790697674418605
crazing_99.xml,crazing_99.jpg,crazing,4.0,110.0,89.0,200.0,85.0,90.0,7650.0,0.9444444444444444
crazing_99.xml,crazing_99.jpg,crazing,126.0,49.0,200.0,198.0,74.0,149.0,11026.0,0.4966442953020134
crazing_99.xml,crazing_99.jpg,crazing,3.0,2.0,105.0,96.0,102.0,94.0,9588.0,1.0851063829787233
inclusion_1.xml,inclusion_1.jpg,inclusion,33.0,5.0,46.0,36.0,13.0,31.0,403.0,0.41935483870967744
inclusion_1.xml,inclusion_1.jpg,inclusion,120.0,34.0,130.0,60.0,10.0,26.0,260.0,0.38461538461538464
inclusion_1.xml,inclusion_1.jpg,inclusion,116.0,115.0,135.0,198.0,19.0,83.0,1577.0,0.2289156626506024
inclusion_1.xml,inclusion_1.jpg,inclusion,115.0,72.0,140.0,116.0,25.0,44.0,1100.0,0.5681818181818182
inclusion_10.xml,inclusion_10.jpg,inclusion,58.0,1.0,81.0,88.0,23.0,87.0,2001.0,0.26436781609195403
inclusion_10.xml,inclusion_10.jpg,inclusion,65.0,100.0,78.0,131.0,13.0,31.0,403.0,0.41935483870967744
inclusion_10.xml,inclusion_10.jpg,inclusion,149.0,129.0,163.0,158.0,14.0,29.0,406.0,0.4827586206896552
inclusion_100.xml,inclusion_100.jpg,inclusion,64.0,1.0,126.0,197.0,62.0,196.0,12152.0,0.3163265306122449
inclusion_101.xml,inclusion_101.jpg,inclusion,110.0,1.0,165.0,198.0,55.0,197.0,10835.0,0.27918781725888325
inclusion_102.xml,inclusion_102.jpg,inclusion,28.0,1.0,73.0,198.0,45.0,197.0,8865.0,0.22842639593908629
inclusion_102.xml,inclusion_102.jpg,inclusion,132.0,70.0,147.0,130.0,15.0,60.0,900.0,0.25
inclusion_103.xml,inclusion_103.jpg,inclusion,128.0,1.0,179.0,198.0,51.0,197.0,10047.0,0.25888324873096447
inclusion_104.xml,inclusion_104.jpg,inclusion,15.0,1.0,62.0,198.0,47.0,197.0,9259.0,0.23857868020304568
inclusion_104.xml,inclusion_104.jpg,inclusion,50.0,1.0,73.0,82.0,23.0,81.0,1863.0,0.2839506172839506
inclusion_104.xml,inclusion_104.jpg,inclusion,117.0,106.0,134.0,163.0,17.0,57.0,969.0,0.2982456140350877
inclusion_105.xml,inclusion_105.jpg,inclusion,55.0,73.0,126.0,198.0,71.0,125.0,8875.0,0.568
inclusion_105.xml,inclusion_105.jpg,inclusion,144.0,55.0,162.0,106.0,18.0,51.0,918.0,0.35294117647058826
inclusion_105.xml,inclusion_105.jpg,inclusion,52.0,1.0,88.0,80.0,36.0,79.0,2844.0,0.45569620253164556
inclusion_105.xml,inclusion_105.jpg,inclusion,90.0,1.0,116.0,96.0,26.0,95.0,2470.0,0.2736842105263158
inclusion_106.xml,inclusion_106.jpg,inclusion,75.0,10.0,126.0,198.0,51.0,188.0,9588.0,0.2712765957446808
inclusion_107.xml,inclusion_107.jpg,inclusion,43.0,17.0,56.0,74.0,13.0,57.0,741.0,0.22807017543859648
inclusion_107.xml,inclusion_107.jpg,inclusion,35.0,94.0,50.0,164.0,15.0,70.0,1050.0,0.21428571428571427
inclusion_107.xml,inclusion_107.jpg,inclusion,64.0,106.0,85.0,127.0,21.0,21.0,441.0,1.0
inclusion_107.xml,inclusion_107.jpg,inclusion,100.0,125.0,116.0,168.0,16.0,43.0,688.0,0.37209302325581395
inclusion_108.xml,inclusion_108.jpg,inclusion,96.0,45.0,124.0,142.0,28.0,97.0,2716.0,0.28865979381443296
inclusion_108.xml,inclusion_108.jpg,inclusion,143.0,1.0,177.0,198.0,34.0,197.0,6698.0,0.17258883248730963
inclusion_109.xml,inclusion_109.jpg,inclusion,132.0,1.0,167.0,187.0,35.0,186.0,6510.0,0.1881720430107527
inclusion_109.xml,inclusion_109.jpg,inclusion,39.0,1.0,74.0,198.0,35.0,197.0,6895.0,0.17766497461928935
inclusion_109.xml,inclusion_109.jpg,inclusion,1.0,35.0,28.0,145.0,27.0,110.0,2970.0,0.24545454545454545
inclusion_11.xml,inclusion_11.jpg,inclusion,30.0,23.0,78.0,198.0,48.0,175.0,8400.0,0.2742857142857143
inclusion_110.xml,inclusion_110.jpg,inclusion,98.0,1.0,127.0,77.0,29.0,76.0,2204.0,0.3815789473684211
inclusion_110.xml,inclusion_110.jpg,inclusion,95.0,120.0,138.0,198.0,43.0,78.0,3354.0,0.5512820512820513
inclusion_110.xml,inclusion_110.jpg,inclusion,144.0,1.0,178.0,198.0,34.0,197.0,6698.0,0.17258883248730963
inclusion_111.xml,inclusion_111.jpg,inclusion,92.0,150.0,120.0,198.0,28.0,48.0,1344.0,0.5833333333333334
inclusion_111.xml,inclusion_111.jpg,inclusion,131.0,152.0,153.0,198.0,22.0,46.0,1012.0,0.4782608695652174
inclusion_111.xml,inclusion_111.jpg,inclusion,123.0,1.0,150.0,102.0,27.0,101.0,2727.0,0.26732673267326734
inclusion_111.xml,inclusion_111.jpg,inclusion,3.0,1.0,63.0,198.0,60.0,197.0,11820.0,0.30456852791878175
inclusion_112.xml,inclusion_112.jpg,inclusion,56.0,1.0,87.0,138.0,31.0,137.0,4247.0,0.22627737226277372
inclusion_112.xml,inclusion_112.jpg,inclusion,182.0,8.0,198.0,62.0,16.0,54.0,864.0,0.2962962962962963
inclusion_112.xml,inclusion_112.jpg,inclusion,94.0,1.0,111.0,49.0,17.0,48.0,816.0,0.3541666666666667
inclusion_113.xml,inclusion_113.jpg,inclusion,6.0,3.0,49.0,198.0,43.0,195.0,8385.0,0.2205128205128205
inclusion_113.xml,inclusion_113.jpg,inclusion,75.0,120.0,105.0,199.0,30.0,79.0,2370.0,0.379746835443038
inclusion_113.xml,inclusion_113.jpg,inclusion,109.0,1.0,136.0,73.0,27.0,72.0,1944.0,0.375
inclusion_113.xml,inclusion_113.jpg,inclusion,117.0,122.0,133.0,169.0,16.0,47.0,752.0,0.3404255319148936
inclusion_113.xml,inclusion_113.jpg,inclusion,116.0,160.0,142.0,198.0,26.0,38.0,988.0,0.6842105263157895
inclusion_113.xml,inclusion_113.jpg,inclusion,167.0,160.0,188.0,198.0,21.0,38.0,798.0,0.5526315789473685
inclusion_114.xml,inclusion_114.jpg,inclusion,1.0,1.0,29.0,132.0,28.0,131.0,3668.0,0.21374045801526717
inclusion_114.xml,inclusion_114.jpg,inclusion,49.0,77.0,80.0,198.0,31.0,121.0,3751.0,0.256198347107438
inclusion_114.xml,inclusion_114.jpg,inclusion,90.0,79.0,107.0,120.0,17.0,41.0,697.0,0.4146341463414634
inclusion_114.xml,inclusion_114.jpg,inclusion,90.0,114.0,117.0,180.0,27.0,66.0,1782.0,0.4090909090909091
inclusion_114.xml,inclusion_114.jpg,inclusion,139.0,115.0,160.0,192.0,21.0,77.0,1617.0,0.2727272727272727
inclusion_114.xml,inclusion_114.jpg,inclusion,85.0,1.0,102.0,31.0,17.0,30.0,510.0,0.5666666666666667
inclusion_115.xml,inclusion_115.jpg,inclusion,16.0,59.0,37.0,113.0,21.0,54.0,1134.0,0.3888888888888889
inclusion_115.xml,inclusion_115.jpg,inclusion,45.0,86.0,65.0,195.0,20.0,109.0,2180.0,0.1834862385321101
inclusion_115.xml,inclusion_115.jpg,inclusion,41.0,1.0,82.0,137.0,41.0,136.0,5576.0,0.3014705882352941
inclusion_115.xml,inclusion_115.jpg,inclusion,105.0,74.0,138.0,198.0,33.0,124.0,4092.0,0.2661290322580645
inclusion_115.xml,inclusion_115.jpg,inclusion,144.0,120.0,172.0,181.0,28.0,61.0,1708.0,0.45901639344262296
inclusion_115.xml,inclusion_115.jpg,inclusion,145.0,1.0,159.0,30.0,14.0,29.0,406.0,0.4827586206896552
inclusion_115.xml,inclusion_115.jpg,inclusion,148.0,80.0,163.0,124.0,15.0,44.0,660.0,0.3409090909090909
inclusion_116.xml,inclusion_116.jpg,inclusion,71.0,29.0,92.0,86.0,21.0,57.0,1197.0,0.3684210526315789
inclusion_116.xml,inclusion_116.jpg,inclusion,159.0,47.0,191.0,199.0,32.0,152.0,4864.0,0.21052631578947367
inclusion_116.xml,inclusion_116.jpg,inclusion,98.0,1.0,135.0,164.0,37.0,163.0,6031.0,0.22699386503067484
inclusion_116.xml,inclusion_116.jpg,inclusion,102.0,155.0,121.0,199.0,19.0,44.0,836.0,0.4318181818181818
inclusion_117.xml,inclusion_117.jpg,inclusion,21.0,1.0,55.0,143.0,34.0,142.0,4828.0,0.23943661971830985
inclusion_117.xml,inclusion_117.jpg,inclusion,34.0,146.0,86.0,189.0,52.0,43.0,2236.0,1.2093023255813953
inclusion_117.xml,inclusion_117.jpg,inclusion,62.0,1.0,91.0,90.0,29.0,89.0,2581.0,0.3258426966292135
inclusion_117.xml,inclusion_117.jpg,inclusion,116.0,26.0,133.0,101.0,17.0,75.0,1275.0,0.22666666666666666
inclusion_118.xml,inclusion_118.jpg,inclusion,115.0,2.0,139.0,53.0,24.0,51.0,1224.0,0.47058823529411764
inclusion_118.xml,inclusion_118.jpg,inclusion,144.0,1.0,182.0,180.0,38.0,179.0,6802.0,0.2122905027932961
inclusion_118.xml,inclusion_118.jpg,inclusion,145.0,133.0,171.0,199.0,26.0,66.0,1716.0,0.3939393939393939
inclusion_119.xml,inclusion_119.jpg,inclusion,98.0,1.0,136.0,198.0,38.0,197.0,7486.0,0.19289340101522842
inclusion_119.xml,inclusion_119.jpg,inclusion,74.0,1.0,93.0,46.0,19.0,45.0,855.0,0.4222222222222222
inclusion_119.xml,inclusion_119.jpg,inclusion,160.0,16.0,194.0,175.0,34.0,159.0,5406.0,0.2138364779874214
inclusion_12.xml,inclusion_12.jpg,inclusion,18.0,4.0,62.0,198.0,44.0,194.0,8536.0,0.2268041237113402
inclusion_12.xml,inclusion_12.jpg,inclusion,75.0,38.0,111.0,182.0,36.0,144.0,5184.0,0.25
inclusion_12.xml,inclusion_12.jpg,inclusion,138.0,150.0,159.0,198.0,21.0,48.0,1008.0,0.4375
inclusion_12.xml,inclusion_12.jpg,inclusion,114.0,100.0,127.0,130.0,13.0,30.0,390.0,0.43333333333333335
inclusion_12.xml,inclusion_12.jpg,inclusion,149.0,1.0,186.0,124.0,37.0,123.0,4551.0,0.3008130081300813
inclusion_120.xml,inclusion_120.jpg,inclusion,22.0,60.0,60.0,198.0,38.0,138.0,5244.0,0.2753623188405797
inclusion_120.xml,inclusion_120.jpg,inclusion,82.0,1.0,107.0,59.0,25.0,58.0,1450.0,0.43103448275862066
inclusion_120.xml,inclusion_120.jpg,inclusion,115.0,62.0,132.0,101.0,17.0,39.0,663.0,0.4358974358974359
inclusion_120.xml,inclusion_120.jpg,inclusion,119.0,141.0,144.0,200.0,25.0,59.0,1475.0,0.423728813559322
inclusion_120.xml,inclusion_120.jpg,inclusion,150.0,128.0,166.0,177.0,16.0,49.0,784.0,0.32653061224489793
inclusion_120.xml,inclusion_120.jpg,inclusion,23.0,1.0,56.0,90.0,33.0,89.0,2937.0,0.3707865168539326
inclusion_121.xml,inclusion_121.jpg,inclusion,107.0,16.0,159.0,198.0,52.0,182.0,9464.0,0.2857142857142857
inclusion_121.xml,inclusion_121.jpg,inclusion,78.0,163.0,92.0,198.0,14.0,35.0,490.0,0.4
inclusion_121.xml,inclusion_121.jpg,inclusion,79.0,5.0,119.0,134.0,40.0,129.0,5160.0,0.31007751937984496
inclusion_122.xml,inclusion_122.jpg,inclusion,18.0,1.0,71.0,198.0,53.0,197.0,10441.0,0.26903553299492383
inclusion_122.xml,inclusion_122.jpg,inclusion,110.0,75.0,139.0,199.0,29.0,124.0,3596.0,0.23387096774193547
inclusion_122.xml,inclusion_122.jpg,inclusion,134.0,1.0,158.0,95.0,24.0,94.0,2256.0,0.2553191489361702
inclusion_122.xml,inclusion_122.jpg,inclusion,166.0,1.0,179.0,26.0,13.0,25.0,325.0,0.52
inclusion_123.xml,inclusion_123.jpg,inclusion,45.0,56.0,76.0,198.0,31.0,142.0,4402.0,0.21830985915492956
inclusion_123.xml,inclusion_123.jpg,inclusion,72.0,1.0,96.0,78.0,24.0,77.0,1848.0,0.3116883116883117
inclusion_124.xml,inclusion_124.jpg,inclusion,113.0,1.0,145.0,87.0,32.0,86.0,2752.0,0.37209302325581395
inclusion_124.xml,inclusion_124.jpg,inclusion,39.0,1.0,58.0,63.0,19.0,62.0,1178.0,0.3064516129032258
inclusion_124.xml,inclusion_124.jpg,inclusion,13.0,90.0,31.0,151.0,18.0,61.0,1098.0,0.29508196721311475
inclusion_124.xml,inclusion_124.jpg,inclusion,39.0,106.0,71.0,197.0,32.0,91.0,2912.0,0.3516483516483517
inclusion_124.xml,inclusion_124.jpg,inclusion,17.0,18.0,39.0,75.0,22.0,57.0,1254.0,0.38596491228070173
inclusion_125.xml,inclusion_125.jpg,inclusion,107.0,15.0,123.0,77.0,16.0,62.0,992.0,0.25806451612903225
inclusion_125.xml,inclusion_125.jpg,inclusion,88.0,1.0,101.0,27.0,13.0,26.0,338.0,0.5
inclusion_125.xml,inclusion_125.jpg,inclusion,130.0,31.0,167.0,114.0,37.0,83.0,3071.0,0.4457831325301205
inclusion_125.xml,inclusion_125.jpg,inclusion,93.0,125.0,127.0,187.0,34.0,62.0,2108.0,0.5483870967741935
inclusion_125.xml,inclusion_125.jpg,inclusion,57.0,31.0,73.0,75.0,16.0,44.0,704.0,0.36363636363636365
inclusion_125.xml,inclusion_125.jpg,inclusion,33.0,62.0,44.0,86.0,11.0,24.0,264.0,0.4583333333333333
inclusion_125.xml,inclusion_125.jpg,inclusion,136.0,90.0,154.0,142.0,18.0,52.0,936.0,0.34615384615384615
inclusion_125.xml,inclusion_125.jpg,inclusion,33.0,90.0,46.0,116.0,13.0,26.0,338.0,0.5
inclusion_125.xml,inclusion_125.jpg,inclusion,35.0,145.0,47.0,173.0,12.0,28.0,336.0,0.42857142857142855
inclusion_126.xml,inclusion_126.jpg,inclusion,2.0,88.0,40.0,160.0,38.0,72.0,2736.0,0.5277777777777778
inclusion_126.xml,inclusion_126.jpg,inclusion,24.0,1.0,43.0,42.0,19.0,41.0,779.0,0.4634146341463415
inclusion_126.xml,inclusion_126.jpg,inclusion,50.0,1.0,85.0,86.0,35.0,85.0,2975.0,0.4117647058823529
inclusion_126.xml,inclusion_126.jpg,inclusion,94.0,175.0,106.0,198.0,12.0,23.0,276.0,0.5217391304347826
inclusion_126.xml,inclusion_126.jpg,inclusion,56.0,57.0,74.0,102.0,18.0,45.0,810.0,0.4
inclusion_127.xml,inclusion_127.jpg,inclusion,34.0,40.0,48.0,76.0,14.0,36.0,504.0,0.3888888888888889
inclusion_127.xml,inclusion_127.jpg,inclusion,68.0,90.0,117.0,199.0,49.0,109.0,5341.0,0.44954128440366975
inclusion_127.xml,inclusion_127.jpg,inclusion,100.0,85.0,120.0,125.0,20.0,40.0,800.0,0.5
inclusion_128.xml,inclusion_128.jpg,inclusion,31.0,1.0,42.0,25.0,11.0,24.0,264.0,0.4583333333333333
inclusion_128.xml,inclusion_128.jpg,inclusion,68.0,43.0,117.0,173.0,49.0,130.0,6370.0,0.3769230769230769
inclusion_128.xml,inclusion_128.jpg,inclusion,96.0,40.0,114.0,80.0,18.0,40.0,720.0,0.45
inclusion_129.xml,inclusion_129.jpg,inclusion,163.0,108.0,190.0,160.0,27.0,52.0,1404.0,0.5192307692307693
inclusion_129.xml,inclusion_129.jpg,inclusion,23.0,143.0,41.0,199.0,18.0,56.0,1008.0,0.32142857142857145
inclusion_129.xml,inclusion_129.jpg,inclusion,44.0,1.0,92.0,118.0,48.0,117.0,5616.0,0.41025641025641024
inclusion_129.xml,inclusion_129.jpg,inclusion,80.0,96.0,99.0,128.0,19.0,32.0,608.0,0.59375
inclusion_13.xml,inclusion_13.jpg,inclusion,60.0,1.0,98.0,198.0,38.0,197.0,7486.0,0.19289340101522842
inclusion_13.xml,inclusion_13.jpg,inclusion,106.0,2.0,153.0,73.0,47.0,71.0,3337.0,0.6619718309859155
inclusion_13.xml,inclusion_13.jpg,inclusion,160.0,36.0,194.0,187.0,34.0,151.0,5134.0,0.2251655629139073
inclusion_13.xml,inclusion_13.jpg,inclusion,111.0,77.0,136.0,118.0,25.0,41.0,1025.0,0.6097560975609756
inclusion_13.xml,inclusion_13.jpg,inclusion,112.0,126.0,139.0,200.0,27.0,74.0,1998.0,0.36486486486486486
inclusion_130.xml,inclusion_130.jpg,inclusion,87.0,133.0,109.0,191.0,22.0,58.0,1276.0,0.3793103448275862
inclusion_130.xml,inclusion_130.jpg,inclusion,138.0,95.0,155.0,126.0,17.0,31.0,527.0,0.5483870967741935
inclusion_130.xml,inclusion_130.jpg,inclusion,161.0,114.0,178.0,175.0,17.0,61.0,1037.0,0.2786885245901639
inclusion_130.xml,inclusion_130.jpg,inclusion,168.0,39.0,187.0,100.0,19.0,61.0,1159.0,0.3114754098360656
inclusion_130.xml,inclusion_130.jpg,inclusion,175.0,99.0,197.0,148.0,22.0,49.0,1078.0,0.4489795918367347
inclusion_130.xml,inclusion_130.jpg,inclusion,15.0,7.0,42.0,70.0,27.0,63.0,1701.0,0.42857142857142855
inclusion_130.xml,inclusion_130.jpg,inclusion,89.0,4.0,115.0,68.0,26.0,64.0,1664.0,0.40625
inclusion_130.xml,inclusion_130.jpg,inclusion,112.0,132.0,128.0,175.0,16.0,43.0,688.0,0.37209302325581395
inclusion_130.xml,inclusion_130.jpg,inclusion,184.0,157.0,198.0,192.0,14.0,35.0,490.0,0.4
inclusion_131.xml,inclusion_131.jpg,inclusion,39.0,1.0,92.0,197.0,53.0,196.0,10388.0,0.27040816326530615
inclusion_132.xml,inclusion_132.jpg,inclusion,69.0,2.0,115.0,197.0,46.0,195.0,8970.0,0.2358974358974359
inclusion_133.xml,inclusion_133.jpg,inclusion,69.0,1.0,140.0,200.0,71.0,199.0,14129.0,0.35678391959798994
inclusion_134.xml,inclusion_134.jpg,inclusion,53.0,1.0,99.0,199.0,46.0,198.0,9108.0,0.23232323232323232
inclusion_134.xml,inclusion_134.jpg,inclusion,55.0,1.0,84.0,103.0,29.0,102.0,2958.0,0.28431372549019607
inclusion_135.xml,inclusion_135.jpg,inclusion,41.0,1.0,74.0,178.0,33.0,177.0,5841.0,0.1864406779661017
inclusion_135.xml,inclusion_135.jpg,inclusion,60.0,6.0,98.0,198.0,38.0,192.0,7296.0,0.19791666666666666
inclusion_136.xml,inclusion_136.jpg,inclusion,14.0,105.0,25.0,133.0,11.0,28.0,308.0,0.39285714285714285
inclusion_136.xml,inclusion_136.jpg,inclusion,166.0,70.0,188.0,117.0,22.0,47.0,1034.0,0.46808510638297873
inclusion_137.xml,inclusion_137.jpg,inclusion,50.0,1.0,74.0,47.0,24.0,46.0,1104.0,0.5217391304347826
inclusion_137.xml,inclusion_137.jpg,inclusion,96.0,120.0,110.0,145.0,14.0,25.0,350.0,0.56
inclusion_138.xml,inclusion_138.jpg,inclusion,138.0,125.0,162.0,180.0,24.0,55.0,1320.0,0.43636363636363634
inclusion_138.xml,inclusion_138.jpg,inclusion,173.0,17.0,187.0,39.0,14.0,22.0,308.0,0.6363636363636364
inclusion_139.xml,inclusion_139.jpg,inclusion,58.0,140.0,82.0,186.0,24.0,46.0,1104.0,0.5217391304347826
inclusion_139.xml,inclusion_139.jpg,inclusion,67.0,72.0,92.0,125.0,25.0,53.0,1325.0,0.4716981132075472
inclusion_139.xml,inclusion_139.jpg,inclusion,164.0,103.0,179.0,126.0,15.0,23.0,345.0,0.6521739130434783
inclusion_14.xml,inclusion_14.jpg,inclusion,2.0,9.0,42.0,188.0,40.0,179.0,7160.0,0.22346368715083798
inclusion_14.xml,inclusion_14.jpg,inclusion,91.0,150.0,115.0,194.0,24.0,44.0,1056.0,0.5454545454545454
inclusion_140.xml,inclusion_140.jpg,inclusion,22.0,107.0,34.0,133.0,12.0,26.0,312.0,0.46153846153846156
inclusion_140.xml,inclusion_140.jpg,inclusion,106.0,73.0,129.0,118.0,23.0,45.0,1035.0,0.5111111111111111
inclusion_140.xml,inclusion_140.jpg,inclusion,118.0,6.0,140.0,60.0,22.0,54.0,1188.0,0.4074074074074074
inclusion_141.xml,inclusion_141.jpg,inclusion,20.0,39.0,32.0,61.0,12.0,22.0,264.0,0.5454545454545454
inclusion_141.xml,inclusion_141.jpg,inclusion,104.0,3.0,127.0,47.0,23.0,44.0,1012.0,0.5227272727272727
inclusion_141.xml,inclusion_141.jpg,inclusion,99.0,153.0,121.0,183.0,22.0,30.0,660.0,0.7333333333333333
inclusion_142.xml,inclusion_142.jpg,inclusion,142.0,130.0,159.0,170.0,17.0,40.0,680.0,0.425
inclusion_142.xml,inclusion_142.jpg,inclusion,56.0,34.0,70.0,56.0,14.0,22.0,308.0,0.6363636363636364
inclusion_143.xml,inclusion_143.jpg,inclusion,42.0,15.0,59.0,39.0,17.0,24.0,408.0,0.7083333333333334
inclusion_143.xml,inclusion_143.jpg,inclusion,29.0,69.0,50.0,121.0,21.0,52.0,1092.0,0.40384615384615385
inclusion_143.xml,inclusion_143.jpg,inclusion,31.0,124.0,47.0,151.0,16.0,27.0,432.0,0.5925925925925926
inclusion_143.xml,inclusion_143.jpg,inclusion,34.0,171.0,45.0,198.0,11.0,27.0,297.0,0.4074074074074074
inclusion_144.xml,inclusion_144.jpg,inclusion,128.0,13.0,142.0,41.0,14.0,28.0,392.0,0.5
inclusion_144.xml,inclusion_144.jpg,inclusion,113.0,69.0,134.0,123.0,21.0,54.0,1134.0,0.3888888888888889
inclusion_144.xml,inclusion_144.jpg,inclusion,116.0,122.0,130.0,151.0,14.0,29.0,406.0,0.4827586206896552
inclusion_144.xml,inclusion_144.jpg,inclusion,117.0,171.0,130.0,198.0,13.0,27.0,351.0,0.48148148148148145
inclusion_145.xml,inclusion_145.jpg,inclusion,61.0,94.0,102.0,198.0,41.0,104.0,4264.0,0.3942307692307692
inclusion_145.xml,inclusion_145.jpg,inclusion,53.0,73.0,74.0,139.0,21.0,66.0,1386.0,0.3181818181818182
inclusion_145.xml,inclusion_145.jpg,inclusion,81.0,43.0,97.0,89.0,16.0,46.0,736.0,0.34782608695652173
inclusion_146.xml,inclusion_146.jpg,inclusion,20.0,132.0,40.0,174.0,20.0,42.0,840.0,0.47619047619047616
inclusion_146.xml,inclusion_146.jpg,inclusion,91.0,9.0,137.0,194.0,46.0,185.0,8510.0,0.24864864864864866
inclusion_146.xml,inclusion_146.jpg,inclusion,87.0,4.0,112.0,75.0,25.0,71.0,1775.0,0.352112676056338
inclusion_146.xml,inclusion_146.jpg,inclusion,122.0,83.0,140.0,128.0,18.0,45.0,810.0,0.4
inclusion_147.xml,inclusion_147.jpg,inclusion,74.0,115.0,96.0,161.0,22.0,46.0,1012.0,0.4782608695652174
inclusion_147.xml,inclusion_147.jpg,inclusion,148.0,3.0,194.0,184.0,46.0,181.0,8326.0,0.2541436464088398
inclusion_147.xml,inclusion_147.jpg,inclusion,141.0,1.0,161.0,84.0,20.0,83.0,1660.0,0.24096385542168675
inclusion_148.xml,inclusion_148.jpg,inclusion,15.0,1.0,52.0,97.0,37.0,96.0,3552.0,0.3854166666666667
inclusion_148.xml,inclusion_148.jpg,inclusion,45.0,23.0,62.0,66.0,17.0,43.0,731.0,0.3953488372093023
inclusion_148.xml,inclusion_148.jpg,inclusion,20.0,70.0,43.0,133.0,23.0,63.0,1449.0,0.36507936507936506
inclusion_149.xml,inclusion_149.jpg,inclusion,55.0,1.0,77.0,62.0,22.0,61.0,1342.0,0.36065573770491804
inclusion_149.xml,inclusion_149.jpg,inclusion,79.0,119.0,99.0,158.0,20.0,39.0,780.0,0.5128205128205128
inclusion_15.xml,inclusion_15.jpg,inclusion,47.0,1.0,73.0,199.0,26.0,198.0,5148.0,0.13131313131313133
inclusion_15.xml,inclusion_15.jpg,inclusion,93.0,55.0,124.0,200.0,31.0,145.0,4495.0,0.21379310344827587
inclusion_15.xml,inclusion_15.jpg,inclusion,147.0,53.0,169.0,124.0,22.0,71.0,1562.0,0.30985915492957744
inclusion_15.xml,inclusion_15.jpg,inclusion,182.0,43.0,197.0,74.0,15.0,31.0,465.0,0.4838709677419355
inclusion_15.xml,inclusion_15.jpg,inclusion,95.0,10.0,112.0,50.0,17.0,40.0,680.0,0.425
inclusion_15.xml,inclusion_15.jpg,inclusion,161.0,1.0,179.0,44.0,18.0,43.0,774.0,0.4186046511627907
inclusion_150.xml,inclusion_150.jpg,inclusion,135.0,43.0,180.0,196.0,45.0,153.0,6885.0,0.29411764705882354
inclusion_151.xml,inclusion_151.jpg,inclusion,11.0,13.0,62.0,171.0,51.0,158.0,8058.0,0.3227848101265823
inclusion_151.xml,inclusion_151.jpg,inclusion,76.0,62.0,141.0,200.0,65.0,138.0,8970.0,0.47101449275362317
inclusion_151.xml,inclusion_151.jpg,inclusion,133.0,79.0,156.0,121.0,23.0,42.0,966.0,0.5476190476190477
inclusion_151.xml,inclusion_151.jpg,inclusion,126.0,119.0,171.0,200.0,45.0,81.0,3645.0,0.5555555555555556
