xml_filename,image_filename,defect_index,defect_class,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,defect_area_px,bbox_area_px,area_ratio,bbox_fill_ratio,perimeter,length_px,width_px,aspect_ratio,circularity,compactness,eccentricity,orientation,solidity,extent,equivalent_diameter,connected_components_count,mean_intensity,std_intensity,skewness,kurtosis,min_intensity,max_intensity,intensity_range,local_contrast,glcm_contrast,glcm_correlation,glcm_energy,glcm_homogeneity,lbp_mean,lbp_std
crazing_142.xml,crazing_142.jpg,2,crazing,2.0,83.0,84.0,135.0,2446.0,4264.0,0.06115,0.5736397748592871,561.1787129640579,82.0,52.0,1.5769230769230769,0.09760317364515446,128.74961074570584,0.3393857271283443,1.423566728251485,0.7928459119496856,0.5736397748592871,55.8063072279667,9.0,145.12060546875,15.28421688079834,0.4695497453212738,0.7167413234710693,96.0,219.0,123.0,0.1618126251733557,4.559093488209192,0.8474923454198918,0.10253220934344032,0.4442789359909917,4.834014717906786,3.138048227552027
crazing_143.xml,crazing_143.jpg,0,crazing,12.0,104.0,95.0,186.0,3234.0,6806.0,0.08085,0.47516896855715546,765.4041081666946,83.0,82.0,1.0121951219512195,0.06936945808677765,181.15134471195213,0.8597730902122649,-0.001468724079819468,0.7504230118443317,0.47516896855715546,64.16896981932557,9.0,159.6827392578125,19.73545265197754,0.4729822874069214,0.31053996086120605,98.0,253.0,155.0,0.09201099944877537,7.427132323447998,0.5852309636490101,0.11205395905630633,0.3723818102247308,4.780148423005566,3.114327689893304
crazing_143.xml,crazing_143.jpg,1,crazing,9.0,31.0,137.0,100.0,2742.0,8832.0,0.06855,0.31046195652173914,621.5218585729599,128.0,69.0,1.855072463768116,0.08919992725547936,140.8787092210016,0.7944829370321004,-0.1040038628239509,0.7625526401036605,0.31046195652173914,59.08657065411578,18.0,163.94931030273438,22.33873176574707,0.9626463055610657,1.432664394378662,111.0,255.0,144.0,0.1049130282900618,7.427132323447998,0.5852309636490101,0.11205395905630633,0.3723818102247308,4.685995623632385,3.081002365616096
crazing_144.xml,crazing_144.jpg,0,crazing,42.0,24.0,189.0,71.0,4989.0,6909.0,0.124725,0.7221016066000868,562.066015124321,147.0,47.0,3.127659574468085,0.19844890839401327,63.32295156498966,0.9025234905463766,-1.5604046773470992,0.8533572068039391,0.7221016066000868,79.70064045340995,6.0,123.35498046875,17.664180755615234,-0.18765397369861603,0.5662505626678467,43.0,194.0,151.0,0.05406541829435454,7.56586163005924,0.5832206630787131,0.11055364929822753,0.36867144207964386,5.073962717979555,3.015152079738899
crazing_144.xml,crazing_144.jpg,1,crazing,50.0,91.0,127.0,157.0,2289.0,5082.0,0.057225,0.45041322314049587,585.9066344499588,77.0,66.0,1.1666666666666667,0.08379128009197431,149.97229545324493,0.8101746384979799,-0.079376415457398,0.7266364759160148,0.45041322314049587,53.98560287612603,10.0,158.8125762939453,19.410001754760742,0.41099846363067627,0.08882761001586914,96.0,231.0,135.0,0.0836506406308615,7.56586163005924,0.5832206630787131,0.11055364929822753,0.36867144207964386,4.740498034076015,3.099617067362007
crazing_145.xml,crazing_145.jpg,0,crazing,20.0,9.0,95.0,83.0,2407.0,5550.0,0.060175,0.4336936936936937,655.9482645988464,75.0,74.0,1.0135135135135136,0.07029861672973783,178.7570111467546,0.8872634099542809,0.01572540454170552,0.7356093687971417,0.4336936936936937,55.35962052053407,9.0,160.27212524414062,19.714399337768555,0.4248601198196411,0.2138078212738037,94.0,255.0,161.0,0.10648315795167766,6.984466025929858,0.5786604631322336,0.1134709417986628,0.3765936725761718,4.759036144578313,3.1012709620944867
crazing_145.xml,crazing_145.jpg,1,crazing,27.0,91.0,164.0,176.0,6714.0,11645.0,0.16785,0.5765564620008587,1181.8965291976929,137.0,85.0,1.611764705882353,0.060399352985480485,208.05472233088366,0.6405243284637763,-0.14327915913441341,0.6932980599647266,0.5765564620008587,92.45826249368892,10.0,111.00982666015625,16.033687591552734,-0.17411832511425018,0.2221522331237793,39.0,171.0,132.0,0.09887001713352662,6.984466025929858,0.5786604631322336,0.1134709417986628,0.3765936725761718,5.0537682454572534,2.9331644902100904
crazing_146.xml,crazing_146.jpg,0,crazing,43.0,109.0,95.0,193.0,2461.0,4368.0,0.061525,0.5634157509157509,551.2792180776596,84.0,52.0,1.6153846153846154,0.10176026655118993,123.48995379289549,0.8531969864015161,-0.10094860777279233,0.6476216511755057,0.5634157509157509,55.97716069606635,4.0,148.4457550048828,18.933103561401367,0.5581367611885071,0.5300328731536865,101.0,230.0,129.0,0.0680241280108553,7.332439286735946,0.5887644182884579,0.10987012507770301,0.3698575148590627,4.681023973994312,3.032440330797597
crazing_147.xml,crazing_147.jpg,0,crazing,90.0,117.0,164.0,159.0,1973.0,3108.0,0.049325,0.6348133848133848,517.3797235488892,74.0,42.0,1.7619047619047619,0.09262285007193458,135.67246748075266,0.7561780903715362,1.5297759012081893,0.6569566883863549,0.6348133848133848,50.12087012176141,3.0,119.42321014404297,15.036526679992676,-0.11607480049133301,0.43265223503112793,64.0,183.0,119.0,0.06398988252901973,7.673707385923005,0.6026331338532331,0.1057808864811029,0.3629989525699896,5.1226558540293965,3.003319441075468
crazing_147.xml,crazing_147.jpg,1,crazing,3.0,42.0,72.0,93.0,1616.0,3519.0,0.0404,0.4592213697073032,594.2914108037949,69.0,51.0,1.3529411764705883,0.0574979437187064,218.55339168017628,0.7133071176036396,-1.3666963162573542,0.5145666423889294,0.4592213697073032,45.36028113109555,6.0,153.38613891601562,18.009950637817383,0.6575893759727478,0.7069382667541504,109.0,228.0,119.0,0.06682536241823883,7.673707385923005,0.6026331338532331,0.1057808864811029,0.3629989525699896,4.632425742574258,3.064050263419819
crazing_148.xml,crazing_148.jpg,0,crazing,4.0,39.0,85.0,97.0,3101.0,4698.0,0.077525,0.6600681140911026,647.5634894371033,81.0,58.0,1.396551724137931,0.09292807075415928,135.22685354787404,0.6422851407930354,-0.1531142256147438,0.801068639539663,0.6600681140911026,62.835625470140265,7.0,168.61883544921875,23.78969383239746,0.5238010883331299,0.3908700942993164,102.0,255.0,153.0,0.10284726125846956,8.315529952192868,0.6338916345346977,0.10102172994639952,0.35707467432137563,4.800064495324089,3.0775235559415854
crazing_149.xml,crazing_149.jpg,0,crazing,33.0,5.0,149.0,69.0,4093.0,7424.0,0.102325,0.5513200431034483,736.6345571279526,116.0,64.0,1.8125,0.09478670604877597,132.57524328245657,0.6215506393276723,-0.52850311818969,0.8807311956847468,0.5513200431034483,72.18981546313178,16.0,179.17738342285156,23.498701095581055,0.4894222915172577,0.24438762664794922,100.0,255.0,155.0,0.12394335109936663,9.104771335355018,0.6675462077970491,0.09363199612949799,0.34667652508842506,4.840703640361593,3.0844509982800115
crazing_149.xml,crazing_149.jpg,1,crazing,26.0,108.0,154.0,179.0,4639.0,9088.0,0.115975,0.5104533450704225,1087.2274825572968,128.0,71.0,1.8028169014084507,0.04931663011856329,254.81000190296984,0.7570590983529898,-0.6910089193430022,0.6682050036434297,0.5104533450704225,76.85413618034113,15.0,123.9329605102539,19.874114990234375,-0.662198007106781,1.637338638305664,31.0,191.0,160.0,0.08275917580833898,9.104771335355018,0.6675462077970491,0.09363199612949799,0.34667652508842506,5.1045483940504415,2.8822659864822344
crazing_15.xml,crazing_15.jpg,0,crazing,27.0,46.0,149.0,101.0,2928.0,6710.0,0.0732,0.43636363636363634,705.5634888410568,122.0,55.0,2.2181818181818183,0.07391094215213607,170.0204360606435,0.4592426587941423,1.1730184046632202,0.7022001859312055,0.43636363636363634,61.05772176379132,15.0,174.92042541503906,18.960128784179688,0.3845467269420624,0.4121828079223633,102.0,251.0,149.0,0.06892488642611598,8.342729303335824,0.5762912192629364,0.10288033146341341,0.35355566554955487,4.741120218579235,3.101414775307926
crazing_15.xml,crazing_15.jpg,1,crazing,27.0,16.0,167.0,65.0,3349.0,6860.0,0.083725,0.4881924198250729,815.2030981779099,140.0,49.0,2.857142857142857,0.06332764944867406,198.43418670614003,0.8949550616642521,-1.4281030496077713,0.6083704003234938,0.4881924198250729,65.29991757512455,9.0,177.29083251953125,18.352270126342773,0.4702913463115692,0.5288960933685303,123.0,253.0,130.0,0.07717435275409061,8.342729303335824,0.5762912192629364,0.10288033146341341,0.35355566554955487,4.8250223947447,3.143975414088898
crazing_150.xml,crazing_150.jpg,0,crazing,52.0,148.0,186.0,196.0,3325.0,6432.0,0.083125,0.5169465174129353,818.2325354814529,134.0,48.0,2.7916666666666665,0.062409115112137134,201.35473146478412,0.6031206911789521,-1.0888197133810393,0.7215241183623835,0.5169465174129353,65.06551687525749,10.0,166.97293090820312,18.458843231201172,0.544297456741333,0.57169508934021,113.0,253.0,140.0,0.07858093278933494,7.892582266266832,0.5919137598776484,0.10479525293428156,0.359214204646894,4.827669172932331,3.11514633243903
crazing_152.xml,crazing_152.jpg,0,crazing,48.0,98.0,146.0,135.0,1458.0,3626.0,0.03645,0.40209597352454496,302.56854140758514,98.0,37.0,2.6486486486486487,0.20013352495870562,62.789932955770624,0.5825514324158699,0.6995565130988132,0.8073770491803278,0.40209597352454496,43.08576628335473,6.0,164.8148193359375,20.763017654418945,0.472557932138443,0.4086778163909912,104.0,249.0,145.0,0.11691516321408343,6.619976040254451,0.7801101477958029,0.09736064321574577,0.39830437090832305,4.816186556927297,3.1058970855353936
crazing_152.xml,crazing_152.jpg,1,crazing,2.0,137.0,135.0,191.0,3403.0,7182.0,0.085075,0.47382344750765804,746.5340512990952,133.0,54.0,2.462962962962963,0.0767313023634897,163.77111071085514,0.820599752433326,-1.4313604676119476,0.6849785407725322,0.47382344750765804,65.82426733913381,7.0,163.21304321289062,18.4859676361084,0.5667412877082825,0.5662853717803955,111.0,255.0,144.0,0.11851647630286914,6.619976040254451,0.7801101477958029,0.09736064321574577,0.39830437090832305,4.885395239494564,3.112132238712249
crazing_152.xml,crazing_152.jpg,2,patches,156.0,136.0,191.0,168.0,400.0,1120.0,0.01,0.35714285714285715,123.25483298301697,35.0,32.0,1.09375,0.3308734655761223,37.979384634178516,0.5781840965681668,1.02605253122928,0.7131931166347992,0.35714285714285715,22.56758334191025,2.0,52.8849983215332,17.842416763305664,0.5744400024414062,-0.18177175521850586,18.0,116.0,98.0,0.4290347637626977,6.619976040254451,0.7801101477958029,0.09736064321574577,0.39830437090832305,4.8125,2.3626984043673454
crazing_154.xml,crazing_154.jpg,0,crazing,1.0,24.0,90.0,99.0,3522.0,6675.0,0.08805,0.5276404494382022,833.9898947477341,89.0,75.0,1.1866666666666668,0.0636323025829967,197.48414098277587,0.7594720819560777,-0.12899193003693354,0.6058588548601864,0.5276404494382022,66.96528710128288,6.0,157.59909057617188,20.15251350402832,0.7361161112785339,1.1296758651733398,101.0,255.0,154.0,0.11439103123811294,6.498021503665824,0.7884516844063449,0.09515519927338463,0.39830843165740953,4.873651334469051,3.104683811337515
crazing_154.xml,crazing_154.jpg,1,crazing,97.0,45.0,172.0,117.0,3124.0,5400.0,0.0781,0.5785185185185185,456.7523068189621,75.0,72.0,1.0416666666666667,0.18817390190538835,66.78062413074369,0.7462724398753787,-0.12672494506406817,0.8368055555555556,0.5785185185185185,63.06821971288431,8.0,102.61875915527344,14.969226837158203,-0.0742255374789238,0.29745006561279297,49.0,161.0,112.0,0.11866070223966117,6.498021503665824,0.7884516844063449,0.09515519927338463,0.39830843165740953,5.101472471190781,3.0161130039458453
crazing_154.xml,crazing_154.jpg,2,crazing,98.0,128.0,182.0,173.0,2524.0,3780.0,0.0631,0.6677248677248677,255.01219236850739,84.0,45.0,1.8666666666666667,0.4877275911623745,25.765141940012924,0.5969969480327809,1.5467744740157279,0.9519752130131681,0.6677248677248677,56.68912250962746,4.0,103.70166778564453,15.665207862854004,-0.15449775755405426,0.136765718460083,47.0,151.0,104.0,0.1115255798639696,6.498021503665824,0.7884516844063449,0.09515519927338463,0.39830843165740953,5.043977812995245,3.0450993638630806
crazing_155.xml,crazing_155.jpg,0,crazing,15.0,9.0,107.0,82.0,3446.0,6716.0,0.08615,0.5131030375223348,893.9310194253922,92.0,73.0,1.2602739726027397,0.054189746826374396,231.89572475070253,0.6921704670942341,-0.2488854992380206,0.7503405994550408,0.5131030375223348,66.23883657762545,12.0,171.13377380371094,19.394065856933594,0.5609890818595886,0.5865602493286133,115.0,255.0,140.0,0.08128675115521708,8.515743351658855,0.5562131393245441,0.10453031853094678,0.35234402838560114,4.7553685432385375,3.120094556450607
crazing_155.xml,crazing_155.jpg,1,crazing,111.0,55.0,191.0,168.0,4979.0,9040.0,0.124475,0.5507743362831858,911.4457383155823,113.0,80.0,1.4125,0.07531653869676695,166.8474259677921,0.6135003971832304,0.04045427958178639,0.5583572587691924,0.5507743362831858,79.62072401853914,7.0,129.4514923095703,16.06846046447754,-0.12865658104419708,0.27361512184143066,68.0,181.0,113.0,0.07420480895024627,8.515743351658855,0.5562131393245441,0.10453031853094678,0.35234402838560114,5.0986141795541275,2.938910052248564
crazing_155.xml,crazing_155.jpg,2,crazing,2.0,91.0,108.0,149.0,3948.0,6148.0,0.0987,0.6421600520494469,849.5462439060211,106.0,58.0,1.8275862068965518,0.06874054322609092,182.80871847386746,0.5027944191365874,-0.16290239079523638,0.6792387543252595,0.6421600520494469,70.89957491138027,6.0,162.27102661132812,17.104246139526367,0.4091014266014099,0.4452850818634033,100.0,249.0,149.0,0.05272773555459612,8.515743351658855,0.5562131393245441,0.10453031853094678,0.35234402838560114,4.724164133738602,3.075980364542333
crazing_156.xml,crazing_156.jpg,0,crazing,1.0,25.0,92.0,94.0,4452.0,6279.0,0.1113,0.7090301003344481,611.3797237873077,91.0,69.0,1.318840579710145,0.14967282536997653,83.95893231317265,0.7022848100862122,-1.4976517104251221,0.7026596591813983,0.7090301003344481,75.28919214044566,2.0,160.49887084960938,17.741220474243164,0.39470139145851135,0.45079779624938965,91.0,250.0,159.0,0.06394673010825125,8.211706366638031,0.6337688888200079,0.10145277885931472,0.3594305702755811,4.79874213836478,3.1011573990739048
crazing_156.xml,crazing_156.jpg,1,crazing,103.0,24.0,193.0,113.0,4594.0,8010.0,0.11485,0.5735330836454432,876.9604572057724,90.0,89.0,1.0112359550561798,0.0750655779302689,167.40523367491454,0.5475860800064385,1.0603835224387053,0.5950846695639143,0.5735330836454432,76.48047115776248,9.0,126.4275131225586,15.829044342041016,-0.08255323022603989,0.24710488319396973,61.0,184.0,123.0,0.07030663216726697,8.211706366638031,0.6337688888200079,0.10145277885931472,0.3594305702755811,5.087505441880714,2.9651444462904317
crazing_156.xml,crazing_156.jpg,2,crazing,43.0,98.0,132.0,156.0,2502.0,5162.0,0.06255,0.484695854320031,681.705624461174,89.0,58.0,1.5344827586206897,0.06765554782596989,185.7404310239805,0.6868391738672142,0.41397543161705247,0.6738421395955643,0.484695854320031,56.44152142640538,10.0,159.74819946289062,17.469802856445312,0.5535415410995483,1.008415699005127,99.0,247.0,148.0,0.05790911825665239,8.211706366638031,0.6337688888200079,0.10145277885931472,0.3594305702755811,4.768185451638689,3.1489500338569356
crazing_157.xml,crazing_157.jpg,0,crazing,64.0,3.0,161.0,80.0,3829.0,7469.0,0.095725,0.5126522961574508,933.345232963562,97.0,77.0,1.2597402597402598,0.05523452238883285,227.50935594040374,0.7964908946200074,-0.00920468360980434,0.7015123374900504,0.5126522961574508,69.82287745997681,12.0,170.10316467285156,19.380414962768555,0.5348410606384277,0.5670351982116699,114.0,255.0,141.0,0.08392074692932028,8.879213836264261,0.5719866636061472,0.10417750581392587,0.34913677059692205,4.731522590754766,3.1038441200503515
crazing_157.xml,crazing_157.jpg,1,crazing,48.0,87.0,166.0,157.0,5671.0,8260.0,0.141775,0.6865617433414044,883.4457389116287,118.0,70.0,1.6857142857142857,0.09130819351419912,137.6258814320426,0.8039125477892894,-1.5408138071749131,0.6950556242274413,0.6865617433414044,84.97376923611844,3.0,161.63973999023438,18.480741500854492,0.5932570099830627,0.9528076648712158,99.0,255.0,156.0,0.05858674685762067,8.879213836264261,0.5719866636061472,0.10417750581392587,0.34913677059692205,4.799858931405396,3.092183873680284
crazing_158.xml,crazing_158.jpg,0,crazing,51.0,57.0,125.0,135.0,2954.0,5772.0,0.07385,0.5117810117810118,565.5634889602661,78.0,74.0,1.054054054054054,0.1160533349582165,108.2809952758663,0.8353059765909117,0.05312241678871405,0.6262697850224427,0.5117810117810118,61.32821222853044,6.0,134.67501831054688,18.0820369720459,-0.4009501338005066,0.6139676570892334,59.0,202.0,143.0,0.0761094263549711,8.733899621830544,0.5555885635946725,0.10299175555265769,0.3468165066108531,5.137440758293839,2.976788962875352
crazing_159.xml,crazing_159.jpg,0,crazing,35.0,4.0,124.0,63.0,2721.0,5251.0,0.068025,0.5181870119977148,569.4629831314087,89.0,59.0,1.5084745762711864,0.10544048821085521,119.1797461069177,0.7548864304958165,-0.11213063621982508,0.737888198757764,0.5181870119977148,58.859874288214186,3.0,121.76184844970703,19.151187896728516,-0.41828930377960205,0.9972114562988281,42.0,186.0,144.0,0.09992538935693375,8.596653084571567,0.5409183506178724,0.10452703484168319,0.3511915866316449,5.020948180815877,2.8788987564464614
crazing_159.xml,crazing_159.jpg,1,crazing,35.0,118.0,197.0,183.0,4960.0,10530.0,0.124,0.4710351377018044,1283.4112486839294,162.0,65.0,2.4923076923076923,0.03784076064556035,332.08557121944415,0.8907585100998278,1.435179253310993,0.5567455519087925,0.4710351377018044,79.46866138224807,13.0,129.67520141601562,17.248058319091797,-0.03626222908496857,0.09093904495239258,63.0,200.0,137.0,0.07069579765771085,8.596653084571567,0.5409183506178724,0.10452703484168319,0.3511915866316449,5.127016129032258,2.9061246448410913
crazing_16.xml,crazing_16.jpg,0,crazing,105.0,124.0,178.0,175.0,2060.0,3723.0,0.0515,0.5533172172978781,591.8061293363571,73.0,51.0,1.4313725490196079,0.07391254675319579,170.0167450097481,0.8164329285455415,1.3230206828974953,0.605001712915382,0.5533172172978781,51.21399674068052,3.0,123.37670135498047,13.651766777038574,-0.07185972481966019,0.04383492469787598,80.0,178.0,98.0,0.10942026433445426,8.317176370176181,0.73100185765041,0.09032402207538398,0.3604615505143408,5.205825242718447,3.0158746736444138
crazing_16.xml,crazing_16.jpg,1,crazing,11.0,102.0,75.0,157.0,2100.0,3520.0,0.0525,0.5965909090909091,436.20815002918243,64.0,55.0,1.1636363636363636,0.1386888693337178,90.60835721518178,0.4778017471685929,1.255086435059322,0.6206382344169401,0.5965909090909091,51.708829458264105,3.0,137.4423828125,17.19556999206543,-0.009247669018805027,0.14137506484985352,80.0,205.0,125.0,0.05339073674986757,8.317176370176181,0.73100185765041,0.09032402207538398,0.3604615505143408,5.12047619047619,2.9533289952518005
crazing_160.xml,crazing_160.jpg,0,crazing,18.0,20.0,154.0,77.0,4183.0,7752.0,0.104575,0.5396026831785345,826.0315251350403,136.0,57.0,2.3859649122807016,0.0770379085674474,163.11931162250076,0.8589440436754301,1.4183149818779535,0.5552903739061257,0.5396026831785345,72.97918207014371,10.0,162.93283081054688,19.042638778686523,0.5023107528686523,0.5188999176025391,100.0,255.0,155.0,0.05616604668559588,8.141904512977487,0.519649640423969,0.10857205115656421,0.35822557017177425,4.747310542672723,3.087840908060054
crazing_160.xml,crazing_160.jpg,1,crazing,13.0,108.0,136.0,190.0,5213.0,10086.0,0.130325,0.5168550465992465,1240.9259670972824,123.0,82.0,1.5,0.04254081872360192,295.3955986603348,0.7726173324679146,-1.5054530517333755,0.5398786541643684,0.5168550465992465,81.47022613632788,8.0,133.01803588867188,16.490283966064453,-0.09010378271341324,0.44327425956726074,65.0,201.0,136.0,0.05858392716724472,8.141904512977487,0.519649640423969,0.10857205115656421,0.35822557017177425,5.140993669671974,2.9494549351533577
crazing_161.xml,crazing_161.jpg,0,crazing,77.0,9.0,152.0,138.0,4830.0,9675.0,0.12075,0.4992248062015504,1197.4112482070923,129.0,75.0,1.72,0.04233215014144663,296.85169717036575,0.795773423828532,-0.06291684081037838,0.5374166161309885,0.4992248062015504,78.42032262794406,11.0,130.23623657226562,16.347454071044922,-0.23603086173534393,0.7565445899963379,57.0,193.0,136.0,0.07391293167343198,8.021585820868435,0.526256679023006,0.10919448819113536,0.3580064796928327,5.184265010351967,2.947223985667696
crazing_162.xml,crazing_162.jpg,0,crazing,58.0,12.0,130.0,149.0,5060.0,9864.0,0.1265,0.5129764801297648,1282.8254617452621,137.0,72.0,1.9027777777777777,0.03863894307541254,325.22552673951486,0.9487440269049557,0.10198680849753151,0.47945712523133865,0.5129764801297648,80.26575917762146,13.0,128.74960327148438,17.580812454223633,-0.2883511185646057,0.4887850284576416,53.0,187.0,134.0,0.08371859522400138,8.300998043170821,0.596955017333944,0.10072867903354094,0.35289067721345335,5.085573122529644,2.877950345179209
crazing_163.xml,crazing_163.jpg,0,crazing,1.0,86.0,69.0,185.0,3889.0,6732.0,0.097225,0.577688651218063,706.1909050941467,99.0,68.0,1.4558823529411764,0.09799492098007509,128.23491757204684,0.6883057471008858,0.16704749949558667,0.6679224973089344,0.577688651218063,70.36780932695751,11.0,109.27462005615234,15.015503883361816,-0.14714756608009338,0.06310772895812988,59.0,165.0,106.0,0.11724355090902014,8.00187357317353,0.578984817737521,0.10544350688985729,0.3597023451800567,5.136281820519414,2.955040262975237
crazing_163.xml,crazing_163.jpg,1,crazing,86.0,135.0,191.0,198.0,3621.0,6615.0,0.090525,0.5473922902494331,838.2741650342941,105.0,63.0,1.6666666666666667,0.06475394400138955,194.0634012051762,0.6827605689415762,0.6176801993741914,0.6719281956050758,0.5473922902494331,67.89992924507376,8.0,152.68240356445312,20.94927978515625,0.5980074405670166,0.5665407180786133,101.0,250.0,149.0,0.06603458696328687,8.00187357317353,0.578984817737521,0.10544350688985729,0.3597023451800567,4.731842032587683,3.04548137595346
crazing_163.xml,crazing_163.jpg,2,crazing,72.0,28.0,189.0,87.0,3783.0,6903.0,0.094575,0.5480225988700564,732.6761865615845,117.0,59.0,1.9830508474576272,0.08855682808448302,141.90176958879877,0.6803438364339068,1.4504270474768077,0.7291534726620224,0.5480225988700564,69.4021987960981,9.0,120.87946319580078,17.021724700927734,-0.3179909288883209,0.3217346668243408,62.0,190.0,128.0,0.06252704960690444,8.00187357317353,0.578984817737521,0.10544350688985729,0.3597023451800567,5.07137192704203,2.9290098135535243
crazing_164.xml,crazing_164.jpg,0,crazing,12.0,61.0,91.0,176.0,4664.0,9085.0,0.1166,0.5133736929003853,931.4284937381744,115.0,79.0,1.4556962025316456,0.06755684617900347,186.01180080346577,0.852840957535771,0.00906402492878743,0.5853119823302043,0.5133736929003853,77.06094495037547,13.0,108.11727905273438,17.62836265563965,-0.16869165003299713,0.09358644485473633,41.0,177.0,136.0,0.13095129023961355,8.52732666985522,0.5994442653676981,0.1007024226042994,0.35256086933862596,5.058104631217839,2.8226317372041656
crazing_165.xml,crazing_165.jpg,0,crazing,50.0,105.0,138.0,170.0,3071.0,5720.0,0.076775,0.5368881118881119,727.8893892765045,88.0,65.0,1.353846153846154,0.07283814943887947,172.52457278454014,0.7057310009132841,1.3949053678067642,0.6150021616947687,0.5368881118881119,62.530941476053954,5.0,118.35786437988281,17.78803253173828,-0.2847048044204712,0.25728869438171387,53.0,175.0,122.0,0.07453131800792615,7.739150167849095,0.5944348242486521,0.10634091221915201,0.3627922435483385,5.0980136763269295,2.8651158655961284
crazing_165.xml,crazing_165.jpg,1,crazing,51.0,1.0,127.0,65.0,2258.0,4864.0,0.05645,0.4642269736842105,532.3919157981873,76.0,64.0,1.1875,0.10010848688088812,125.52752524679543,0.8118957318281788,0.3951214996047677,0.7260490894695171,0.4642269736842105,53.618792340111476,7.0,104.93002319335938,16.8492374420166,-0.2366589456796646,0.28782153129577637,40.0,161.0,121.0,0.13546818203447583,7.739150167849095,0.5944348242486521,0.10634091221915201,0.3627922435483385,5.131532329495128,2.8396732944155403
crazing_167.xml,crazing_167.jpg,0,crazing,90.0,10.0,179.0,101.0,3831.0,8099.0,0.095775,0.4730213606618101,880.7178163528442,91.0,89.0,1.0224719101123596,0.06206524186425601,202.47033986983092,0.8459431435660737,0.13588677300621632,0.6573065902578796,0.4730213606618101,69.8411103568694,13.0,122.22631072998047,17.664043426513672,-0.03160080313682556,0.03543353080749512,54.0,186.0,132.0,0.0960716182447944,8.29638859596405,0.5602427234288431,0.10363470274857621,0.3530352353475593,5.091620986687549,2.9694714421423467
crazing_167.xml,crazing_167.jpg,1,crazing,59.0,133.0,198.0,186.0,3516.0,7367.0,0.0879,0.47726347224107507,925.1025919914246,139.0,53.0,2.6226415094339623,0.0516272431667855,243.4058036715734,0.8583319314511155,-1.3955608877677854,0.6757055893746541,0.47726347224107507,66.90822250881301,18.0,163.4470977783203,18.706819534301758,0.5089935064315796,0.5443401336669922,102.0,255.0,153.0,0.06321717204377013,8.29638859596405,0.5602427234288431,0.10363470274857621,0.3530352353475593,4.779863481228669,3.1256223195808266
crazing_168.xml,crazing_168.jpg,0,crazing,1.0,47.0,136.0,101.0,3917.0,7290.0,0.097925,0.5373113854595336,865.0609625577927,135.0,54.0,2.5,0.06577638588747402,191.04683914766778,0.862726225969409,1.3066443136297612,0.594539423322276,0.5373113854595336,70.62067187961067,8.0,162.38983154296875,19.725908279418945,0.42995065450668335,0.42513179779052734,94.0,244.0,150.0,0.05861332276283039,8.632786453736976,0.5757973947821726,0.10109073168486607,0.35094272599131215,4.813632882307889,3.105495635353737
crazing_168.xml,crazing_168.jpg,1,crazing,1.0,106.0,129.0,188.0,5603.0,10496.0,0.140075,0.5338224085365854,1073.8721443414688,128.0,82.0,1.5609756097560976,0.061055575918731786,205.8185583424138,0.7514222948876909,0.3834685613408288,0.6613236814891417,0.5338224085365854,84.4627797858389,14.0,169.7522735595703,20.316476821899414,0.5163118243217468,0.5516183376312256,107.0,255.0,148.0,0.08788016120741571,8.632786453736976,0.5757973947821726,0.10109073168486607,0.35094272599131215,4.818133142959129,3.1260529954687706
crazing_169.xml,crazing_169.jpg,0,crazing,4.0,47.0,147.0,112.0,5197.0,9295.0,0.129925,0.5591178052716514,1225.3107430934906,143.0,65.0,2.2,0.04349808106510989,288.8948272350052,0.4946575955624099,1.5370568549758206,0.686641697877653,0.5591178052716514,81.34510381079271,11.0,158.30979919433594,18.501508712768555,0.5200021862983704,0.6108682155609131,102.0,245.0,143.0,0.05467994171859,8.782678411185117,0.5634598063582706,0.10163305731136688,0.3471156667785896,4.780065422359053,3.1052233294369516
crazing_169.xml,crazing_169.jpg,1,crazing,27.0,117.0,180.0,152.0,3043.0,5355.0,0.076075,0.5682539682539682,712.6345565319061,153.0,35.0,4.371428571428571,0.07529706711244641,166.89057218646943,0.9293321128706132,-1.5141849360696975,0.6747101222187402,0.5682539682539682,62.24522419133134,8.0,161.70030212402344,19.136817932128906,0.3479587733745575,0.33646607398986816,93.0,236.0,143.0,0.06286502103250305,8.782678411185117,0.5634598063582706,0.10163305731136688,0.3471156667785896,4.8366743345382845,3.1183168244058894
crazing_169.xml,crazing_169.jpg,2,crazing,19.0,10.0,139.0,62.0,3157.0,6240.0,0.078925,0.5059294871794872,730.6761860847473,120.0,52.0,2.3076923076923075,0.07430782326228004,169.1123499877581,0.6982226840037155,-1.4332324312956304,0.7197485594552121,0.5059294871794872,63.400451439472484,13.0,116.88343048095703,18.012060165405273,-0.21508033573627472,0.45728278160095215,50.0,183.0,133.0,0.11195192134658116,8.782678411185117,0.5634598063582706,0.10163305731136688,0.3471156667785896,5.082356667722522,2.9033958941575646
